,Order Date,Segment,Region,Category,Sub-Category,Sales,Day of Week,Day,Year,Month,Season
6739,2015-05-26,Consumer,Central,Office Supplies,Storage,102.624,1,26,2015,5,Spring
6740,2015-05-26,Consumer,Central,Furniture,Chairs,359.772,1,26,2015,5,Spring
6741,2015-05-26,Consumer,Central,Office Supplies,Art,13.392,1,26,2015,5,Spring
6742,2018-07-06,Consumer,West,Furniture,Chairs,122.136,4,6,2018,7,Summer
6743,2016-02-16,Corporate,East,Office Supplies,Paper,35.88,1,16,2016,2,Winter
6744,2018-06-16,Consumer,East,Technology,Accessories,479.952,5,16,2018,6,Summer
6745,2018-06-16,Consumer,East,Office Supplies,Art,23.92,5,16,2018,6,Summer
6746,2018-11-13,Corporate,East,Technology,Phones,629.95,1,13,2018,11,Autumn
6747,2018-12-11,Consumer,East,Office Supplies,Binders,14.952,1,11,2018,12,Winter
6748,2018-12-11,Consumer,East,Office Supplies,Paper,17.94,1,11,2018,12,Winter
6749,2018-12-11,Consumer,East,Technology,Phones,116.98,1,11,2018,12,Winter
6750,2017-06-28,Consumer,East,Furniture,Chairs,121.96,2,28,2017,6,Summer
6751,2017-06-28,Consumer,East,Office Supplies,Appliances,8.74,2,28,2017,6,Summer
6752,2017-06-28,Consumer,East,Office Supplies,Paper,61.96,2,28,2017,6,Summer
6753,2017-06-28,Consumer,East,Office Supplies,Binders,7.96,2,28,2017,6,Summer
6754,2017-06-28,Consumer,East,Office Supplies,Appliances,275.24,2,28,2017,6,Summer
6755,2018-09-15,Corporate,East,Furniture,Furnishings,47.4,5,15,2018,9,Autumn
6756,2018-09-15,Corporate,East,Furniture,Chairs,512.96,5,15,2018,9,Autumn
6757,2018-09-15,Corporate,East,Technology,Phones,395.94,5,15,2018,9,Autumn
6758,2018-09-15,Corporate,East,Office Supplies,Storage,81.96,5,15,2018,9,Autumn
6759,2018-12-02,Consumer,South,Office Supplies,Art,32.776,6,2,2018,12,Winter
6760,2018-06-26,Consumer,East,Office Supplies,Storage,272.94,1,26,2018,6,Summer
6761,2017-07-24,Corporate,East,Furniture,Chairs,253.764,0,24,2017,7,Summer
6762,2017-09-02,Consumer,Central,Office Supplies,Labels,29.24,5,2,2017,9,Autumn
6763,2017-09-02,Consumer,Central,Office Supplies,Storage,35.168,5,2,2017,9,Autumn
6764,2017-09-02,Consumer,Central,Technology,Machines,1362.9,5,2,2017,9,Autumn
6765,2018-04-20,Consumer,Central,Furniture,Chairs,317.058,4,20,2018,4,Spring
6766,2018-04-20,Consumer,Central,Office Supplies,Art,15.76,4,20,2018,4,Spring
6767,2018-04-20,Consumer,Central,Furniture,Furnishings,14.56,4,20,2018,4,Spring
6768,2015-08-12,Corporate,East,Office Supplies,Binders,196.21,2,12,2015,8,Summer
6769,2018-09-19,Home Office,South,Office Supplies,Art,35.4,2,19,2018,9,Autumn
6770,2018-12-09,Corporate,West,Office Supplies,Paper,419.4,6,9,2018,12,Winter
6771,2018-12-09,Corporate,West,Office Supplies,Binders,13.005,6,9,2018,12,Winter
6772,2017-11-04,Home Office,West,Office Supplies,Binders,7.712,5,4,2017,11,Autumn
6773,2017-11-04,Home Office,West,Office Supplies,Binders,4.176,5,4,2017,11,Autumn
6774,2017-11-04,Home Office,West,Office Supplies,Paper,38.88,5,4,2017,11,Autumn
6775,2016-03-29,Consumer,East,Office Supplies,Paper,17.64,1,29,2016,3,Spring
6776,2017-09-05,Consumer,Central,Office Supplies,Storage,93.456,1,5,2017,9,Autumn
6777,2018-01-28,Home Office,East,Technology,Accessories,449.91,6,28,2018,1,Winter
6778,2017-09-03,Consumer,East,Furniture,Bookcases,344.94,6,3,2017,9,Autumn
6779,2017-09-03,Consumer,East,Furniture,Furnishings,14.76,6,3,2017,9,Autumn
6780,2017-09-03,Consumer,East,Office Supplies,Binders,12.76,6,3,2017,9,Autumn
6781,2017-09-03,Consumer,East,Office Supplies,Labels,58.48,6,3,2017,9,Autumn
6782,2018-07-25,Consumer,East,Furniture,Furnishings,20.096,2,25,2018,7,Summer
6783,2018-07-25,Consumer,East,Office Supplies,Supplies,37.752,2,25,2018,7,Summer
6784,2018-07-25,Consumer,East,Furniture,Tables,138.588,2,25,2018,7,Summer
6785,2018-07-25,Consumer,East,Office Supplies,Storage,259.92,2,25,2018,7,Summer
6786,2018-07-25,Consumer,East,Office Supplies,Paper,20.736,2,25,2018,7,Summer
6787,2016-09-13,Consumer,South,Furniture,Furnishings,129.93,1,13,2016,9,Autumn
6788,2016-09-13,Consumer,South,Office Supplies,Paper,69.93,1,13,2016,9,Autumn
6789,2016-09-07,Corporate,South,Office Supplies,Art,140.736,2,7,2016,9,Autumn
6790,2017-11-16,Consumer,West,Office Supplies,Binders,8.32,3,16,2017,11,Autumn
6791,2017-11-10,Home Office,West,Furniture,Furnishings,9.98,4,10,2017,11,Autumn
6792,2015-08-15,Consumer,East,Office Supplies,Binders,62.94,5,15,2015,8,Summer
6793,2016-11-16,Corporate,Central,Office Supplies,Storage,21.488,2,16,2016,11,Autumn
6794,2016-11-16,Corporate,Central,Technology,Phones,239.976,2,16,2016,11,Autumn
6795,2016-11-16,Corporate,Central,Furniture,Furnishings,34.504,2,16,2016,11,Autumn
6796,2016-08-25,Consumer,Central,Furniture,Furnishings,20.104,3,25,2016,8,Summer
6797,2016-08-25,Consumer,Central,Office Supplies,Binders,3.798,3,25,2016,8,Summer
6798,2016-08-25,Consumer,Central,Furniture,Furnishings,7.88,3,25,2016,8,Summer
6799,2017-12-25,Corporate,West,Furniture,Tables,35.445,0,25,2017,12,Winter
6800,2017-12-25,Corporate,West,Technology,Machines,269.97,0,25,2017,12,Winter
6801,2017-12-25,Corporate,West,Technology,Accessories,45.12,0,25,2017,12,Winter
6802,2017-12-25,Corporate,West,Technology,Accessories,100.8,0,25,2017,12,Winter
6803,2017-12-25,Corporate,West,Furniture,Chairs,47.968,0,25,2017,12,Winter
6804,2015-10-05,Consumer,West,Technology,Accessories,99.98,0,5,2015,10,Autumn
6805,2015-11-22,Corporate,South,Office Supplies,Paper,9.96,6,22,2015,11,Autumn
6806,2018-12-25,Corporate,West,Office Supplies,Binders,3.856,1,25,2018,12,Winter
6807,2016-03-31,Corporate,Central,Office Supplies,Paper,98.376,3,31,2016,3,Spring
6808,2016-03-31,Corporate,Central,Furniture,Furnishings,22.38,3,31,2016,3,Spring
6809,2018-09-14,Consumer,East,Office Supplies,Binders,3.882,4,14,2018,9,Autumn
6810,2018-09-14,Consumer,East,Technology,Machines,12.585,4,14,2018,9,Autumn
6811,2018-09-14,Consumer,East,Furniture,Chairs,113.372,4,14,2018,9,Autumn
6812,2018-09-14,Consumer,East,Office Supplies,Binders,18.312,4,14,2018,9,Autumn
6813,2018-09-14,Consumer,East,Furniture,Furnishings,127.936,4,14,2018,9,Autumn
6814,2018-09-14,Consumer,East,Technology,Machines,241.17,4,14,2018,9,Autumn
6815,2015-06-17,Consumer,West,Furniture,Furnishings,6.24,2,17,2015,6,Summer
6816,2015-06-17,Consumer,West,Office Supplies,Fasteners,17.9,2,17,2015,6,Summer
6817,2015-06-17,Consumer,West,Office Supplies,Binders,3266.376,2,17,2015,6,Summer
6818,2018-12-28,Corporate,Central,Office Supplies,Binders,1.68,4,28,2018,12,Winter
6819,2018-12-28,Corporate,Central,Furniture,Furnishings,7.968,4,28,2018,12,Winter
6820,2018-12-28,Corporate,Central,Furniture,Chairs,113.372,4,28,2018,12,Winter
6821,2018-12-28,Corporate,Central,Furniture,Furnishings,2.96,4,28,2018,12,Winter
6822,2018-11-02,Consumer,West,Office Supplies,Appliances,168.1,4,2,2018,11,Autumn
6823,2016-07-25,Corporate,South,Office Supplies,Envelopes,98.46,0,25,2016,7,Summer
6824,2016-07-25,Corporate,South,Furniture,Tables,358.58,0,25,2016,7,Summer
6825,2017-10-02,Corporate,Central,Office Supplies,Storage,32.48,0,2,2017,10,Autumn
6826,2017-10-02,Corporate,Central,Technology,Copiers,17499.95,0,2,2017,10,Autumn
6827,2017-10-02,Corporate,Central,Office Supplies,Binders,735.98,0,2,2017,10,Autumn
6828,2017-10-02,Corporate,Central,Office Supplies,Binders,34.37,0,2,2017,10,Autumn
6829,2017-10-02,Corporate,Central,Office Supplies,Art,33.96,0,2,2017,10,Autumn
6830,2017-12-24,Corporate,East,Technology,Phones,197.97,6,24,2017,12,Winter
6831,2018-07-21,Consumer,East,Office Supplies,Appliances,17.48,5,21,2018,7,Summer
6832,2016-10-10,Consumer,Central,Office Supplies,Art,8.016,0,10,2016,10,Autumn
6833,2017-09-08,Consumer,West,Furniture,Tables,146.04,4,8,2017,9,Autumn
6834,2017-11-20,Corporate,West,Technology,Accessories,27.88,0,20,2017,11,Autumn
6835,2018-10-15,Corporate,West,Office Supplies,Labels,152.65,0,15,2018,10,Autumn
6836,2018-10-15,Corporate,West,Furniture,Furnishings,22.72,0,15,2018,10,Autumn
6837,2016-07-06,Corporate,East,Office Supplies,Art,11.12,2,6,2016,7,Summer
6838,2018-02-05,Corporate,West,Office Supplies,Appliances,1640.7,0,5,2018,2,Winter
6839,2018-02-05,Corporate,West,Technology,Phones,371.2,0,5,2018,2,Winter
6840,2016-12-06,Home Office,East,Office Supplies,Binders,14.832,1,6,2016,12,Winter
6841,2017-09-12,Corporate,South,Technology,Accessories,20.7,1,12,2017,9,Autumn
6842,2017-09-12,Corporate,South,Office Supplies,Fasteners,11.34,1,12,2017,9,Autumn
6843,2017-09-12,Corporate,South,Office Supplies,Storage,67.9,1,12,2017,9,Autumn
6844,2017-09-12,Corporate,South,Furniture,Chairs,1059.12,1,12,2017,9,Autumn
6845,2015-07-06,Home Office,West,Furniture,Chairs,478.48,0,6,2015,7,Summer
6846,2017-05-09,Corporate,West,Office Supplies,Paper,32.04,1,9,2017,5,Spring
6847,2017-07-18,Consumer,West,Technology,Phones,55.992,1,18,2017,7,Summer
6848,2017-06-18,Consumer,Central,Office Supplies,Paper,76.864,6,18,2017,6,Summer
6849,2015-04-20,Consumer,West,Furniture,Furnishings,59.92,0,20,2015,4,Spring
6850,2017-01-08,Corporate,Central,Furniture,Bookcases,1565.88,6,8,2017,1,Winter
6851,2017-01-08,Corporate,Central,Office Supplies,Binders,106.05,6,8,2017,1,Winter
6852,2018-12-23,Corporate,South,Office Supplies,Storage,62.04,6,23,2018,12,Winter
6853,2018-12-23,Corporate,South,Technology,Phones,494.97,6,23,2018,12,Winter
6854,2018-12-23,Corporate,South,Office Supplies,Storage,367.96,6,23,2018,12,Winter
6855,2018-12-23,Corporate,South,Office Supplies,Paper,44.96,6,23,2018,12,Winter
6856,2018-12-23,Corporate,South,Office Supplies,Envelopes,182.94,6,23,2018,12,Winter
6857,2018-04-17,Consumer,West,Office Supplies,Paper,28.14,1,17,2018,4,Spring
6858,2018-04-17,Consumer,West,Office Supplies,Labels,7.38,1,17,2018,4,Spring
6859,2018-04-17,Consumer,West,Office Supplies,Fasteners,10.9,1,17,2018,4,Spring
6860,2018-04-17,Consumer,West,Technology,Accessories,274.89,1,17,2018,4,Spring
6861,2018-04-17,Consumer,West,Office Supplies,Labels,23.04,1,17,2018,4,Spring
6862,2018-04-17,Consumer,West,Furniture,Chairs,218.352,1,17,2018,4,Spring
6863,2018-12-01,Corporate,Central,Office Supplies,Paper,10.368,5,1,2018,12,Winter
6864,2017-08-21,Corporate,West,Office Supplies,Binders,12.672,0,21,2017,8,Summer
6865,2017-08-21,Corporate,West,Technology,Phones,91.96,0,21,2017,8,Summer
6866,2017-08-21,Corporate,West,Technology,Accessories,254.97,0,21,2017,8,Summer
6867,2017-08-21,Corporate,West,Technology,Phones,31.984,0,21,2017,8,Summer
6868,2017-08-21,Corporate,West,Furniture,Tables,2887.056,0,21,2017,8,Summer
6869,2017-08-21,Corporate,West,Office Supplies,Paper,12.96,0,21,2017,8,Summer
6870,2017-08-21,Corporate,West,Office Supplies,Paper,47.52,0,21,2017,8,Summer
6871,2017-12-05,Corporate,Central,Office Supplies,Labels,11.952,1,5,2017,12,Winter
6872,2016-12-16,Consumer,West,Office Supplies,Paper,4.98,4,16,2016,12,Winter
6873,2015-10-17,Consumer,Central,Office Supplies,Binders,10.78,5,17,2015,10,Autumn
6874,2015-10-17,Consumer,Central,Technology,Accessories,119.976,5,17,2015,10,Autumn
6875,2017-09-05,Consumer,South,Office Supplies,Labels,25.06,1,5,2017,9,Autumn
6876,2017-09-05,Consumer,South,Furniture,Tables,1652.94,1,5,2017,9,Autumn
6877,2016-10-15,Consumer,Central,Furniture,Furnishings,131.376,5,15,2016,10,Autumn
6878,2016-10-15,Consumer,Central,Office Supplies,Paper,5.344,5,15,2016,10,Autumn
6879,2016-12-01,Home Office,West,Furniture,Chairs,2003.92,3,1,2016,12,Winter
6880,2016-12-01,Home Office,West,Office Supplies,Paper,32.4,3,1,2016,12,Winter
6881,2016-12-01,Home Office,West,Furniture,Tables,1913.4,3,1,2016,12,Winter
6882,2016-12-01,Home Office,West,Office Supplies,Storage,146.73,3,1,2016,12,Winter
6883,2016-12-01,Home Office,West,Office Supplies,Paper,114.2,3,1,2016,12,Winter
6884,2016-05-31,Consumer,Central,Furniture,Chairs,2567.84,1,31,2016,5,Spring
6885,2018-09-10,Consumer,East,Technology,Accessories,37.056,0,10,2018,9,Autumn
6886,2018-09-10,Consumer,East,Technology,Phones,259.896,0,10,2018,9,Autumn
6887,2018-04-25,Consumer,West,Office Supplies,Paper,19.05,2,25,2018,4,Spring
6888,2018-04-25,Consumer,West,Office Supplies,Binders,73.344,2,25,2018,4,Spring
6889,2018-09-18,Corporate,South,Technology,Phones,95.68,1,18,2018,9,Autumn
6890,2018-09-18,Corporate,South,Office Supplies,Paper,50.96,1,18,2018,9,Autumn
6891,2018-09-18,Corporate,South,Office Supplies,Art,113.94,1,18,2018,9,Autumn
6892,2018-09-18,Corporate,South,Office Supplies,Paper,25.92,1,18,2018,9,Autumn
6893,2018-09-18,Corporate,South,Furniture,Furnishings,20.32,1,18,2018,9,Autumn
6894,2018-09-18,Corporate,South,Technology,Phones,411.98,1,18,2018,9,Autumn
6895,2018-09-18,Corporate,South,Office Supplies,Supplies,34.48,1,18,2018,9,Autumn
6896,2018-09-18,Corporate,South,Office Supplies,Paper,244.55,1,18,2018,9,Autumn
6897,2018-08-18,Consumer,East,Office Supplies,Binders,10.782,5,18,2018,8,Summer
6898,2016-05-24,Consumer,Central,Furniture,Chairs,602.651,1,24,2016,5,Spring
6899,2016-05-24,Consumer,Central,Office Supplies,Binders,7.656,1,24,2016,5,Spring
6900,2016-09-07,Home Office,East,Technology,Accessories,559.93,2,7,2016,9,Autumn
6901,2018-07-24,Corporate,West,Technology,Copiers,2399.96,1,24,2018,7,Summer
6902,2018-09-02,Corporate,Central,Office Supplies,Fasteners,16.0,6,2,2018,9,Autumn
6903,2018-09-02,Corporate,Central,Office Supplies,Appliances,5.588,6,2,2018,9,Autumn
6904,2018-09-02,Corporate,Central,Office Supplies,Storage,235.92,6,2,2018,9,Autumn
6905,2018-12-06,Corporate,West,Office Supplies,Storage,10.68,3,6,2018,12,Winter
6906,2018-05-20,Corporate,Central,Office Supplies,Binders,41.28,6,20,2018,5,Spring
6907,2017-09-27,Consumer,West,Technology,Phones,1001.584,2,27,2017,9,Autumn
6908,2018-12-10,Corporate,South,Furniture,Furnishings,14.76,0,10,2018,12,Winter
6909,2015-09-13,Consumer,East,Office Supplies,Binders,2.502,6,13,2015,9,Autumn
6910,2018-07-29,Consumer,West,Furniture,Bookcases,115.96,6,29,2018,7,Summer
6911,2018-08-01,Consumer,West,Office Supplies,Storage,186.54,2,1,2018,8,Summer
6912,2018-05-02,Corporate,West,Technology,Accessories,159.56,2,2,2018,5,Spring
6913,2016-06-12,Consumer,South,Technology,Phones,55.984,6,12,2016,6,Summer
6914,2015-12-22,Consumer,Central,Office Supplies,Storage,132.16,1,22,2015,12,Winter
6915,2015-12-22,Consumer,Central,Office Supplies,Binders,17.904,1,22,2015,12,Winter
6916,2015-12-22,Consumer,Central,Office Supplies,Paper,124.032,1,22,2015,12,Winter
6917,2015-12-16,Corporate,West,Furniture,Chairs,1403.92,2,16,2015,12,Winter
6918,2017-04-16,Consumer,West,Office Supplies,Supplies,28.8,6,16,2017,4,Spring
6919,2016-05-21,Corporate,East,Office Supplies,Binders,24.588,5,21,2016,5,Spring
6920,2018-02-26,Consumer,West,Office Supplies,Appliances,356.79,0,26,2018,2,Winter
6921,2018-04-04,Home Office,East,Office Supplies,Envelopes,16.98,2,4,2018,4,Spring
6922,2016-03-16,Consumer,South,Office Supplies,Labels,491.55,2,16,2016,3,Spring
6923,2016-03-16,Consumer,South,Office Supplies,Envelopes,7.38,2,16,2016,3,Spring
6924,2016-11-30,Consumer,East,Office Supplies,Paper,23.66,2,30,2016,11,Autumn
6925,2016-11-30,Consumer,East,Furniture,Bookcases,681.408,2,30,2016,11,Autumn
6926,2017-07-28,Consumer,West,Office Supplies,Labels,18.9,4,28,2017,7,Summer
6927,2017-06-23,Consumer,West,Office Supplies,Storage,93.68,4,23,2017,6,Summer
6928,2017-06-23,Consumer,West,Office Supplies,Labels,21.93,4,23,2017,6,Summer
6929,2017-06-23,Consumer,West,Technology,Phones,862.344,4,23,2017,6,Summer
6930,2017-06-23,Consumer,West,Office Supplies,Paper,19.98,4,23,2017,6,Summer
6931,2015-07-14,Consumer,East,Technology,Phones,13.494,1,14,2015,7,Summer
6932,2015-07-14,Consumer,East,Technology,Phones,23.988,1,14,2015,7,Summer
6933,2015-07-14,Consumer,East,Furniture,Furnishings,31.984,1,14,2015,7,Summer
6934,2015-07-14,Consumer,East,Office Supplies,Art,41.584,1,14,2015,7,Summer
6935,2018-11-30,Corporate,Central,Technology,Accessories,95.976,4,30,2018,11,Autumn
6936,2017-09-02,Home Office,Central,Furniture,Furnishings,84.272,5,2,2017,9,Autumn
6937,2015-06-15,Consumer,Central,Office Supplies,Paper,36.544,0,15,2015,6,Summer
6938,2017-11-05,Consumer,West,Technology,Accessories,479.72,6,5,2017,11,Autumn
6939,2018-06-26,Corporate,East,Office Supplies,Binders,102.368,1,26,2018,6,Summer
6940,2018-06-26,Corporate,East,Office Supplies,Supplies,28.4,1,26,2018,6,Summer
6941,2018-06-26,Corporate,East,Office Supplies,Storage,713.88,1,26,2018,6,Summer
6942,2018-06-26,Corporate,East,Office Supplies,Paper,68.52,1,26,2018,6,Summer
6943,2016-07-25,Consumer,West,Technology,Phones,623.96,0,25,2016,7,Summer
6944,2015-09-23,Corporate,East,Office Supplies,Binders,11.12,2,23,2015,9,Autumn
6945,2017-09-30,Consumer,East,Furniture,Bookcases,523.92,5,30,2017,9,Autumn
6946,2016-11-09,Home Office,West,Office Supplies,Fasteners,2.48,2,9,2016,11,Autumn
6947,2016-04-25,Consumer,Central,Office Supplies,Storage,221.024,0,25,2016,4,Spring
6948,2016-04-25,Consumer,Central,Furniture,Chairs,128.058,0,25,2016,4,Spring
6949,2018-11-19,Home Office,East,Office Supplies,Binders,58.408,0,19,2018,11,Autumn
6950,2018-11-19,Home Office,East,Furniture,Tables,79.974,0,19,2018,11,Autumn
6951,2016-11-20,Corporate,Central,Technology,Machines,479.988,6,20,2016,11,Autumn
6952,2016-10-02,Consumer,West,Office Supplies,Binders,11.808,6,2,2016,10,Autumn
6953,2016-10-02,Consumer,West,Office Supplies,Binders,53.568,6,2,2016,10,Autumn
6954,2016-10-02,Consumer,West,Technology,Phones,503.96,6,2,2016,10,Autumn
6955,2016-04-25,Corporate,West,Office Supplies,Envelopes,21.34,0,25,2016,4,Spring
6956,2017-07-14,Consumer,South,Office Supplies,Binders,36.4,4,14,2017,7,Summer
6957,2017-07-14,Consumer,South,Furniture,Furnishings,51.75,4,14,2017,7,Summer
6958,2016-09-27,Home Office,West,Office Supplies,Storage,15.51,1,27,2016,9,Autumn
6959,2016-09-27,Home Office,West,Office Supplies,Paper,146.82,1,27,2016,9,Autumn
6960,2016-09-27,Home Office,West,Office Supplies,Paper,12.96,1,27,2016,9,Autumn
6961,2018-11-10,Home Office,West,Office Supplies,Art,7.8,5,10,2018,11,Autumn
6962,2017-07-16,Corporate,South,Office Supplies,Envelopes,10.2,6,16,2017,7,Summer
6963,2017-07-16,Corporate,South,Office Supplies,Art,22.32,6,16,2017,7,Summer
6964,2017-07-16,Corporate,South,Office Supplies,Binders,24.1,6,16,2017,7,Summer
6965,2017-07-16,Corporate,South,Technology,Accessories,75.98,6,16,2017,7,Summer
6966,2017-07-16,Corporate,South,Office Supplies,Binders,6.46,6,16,2017,7,Summer
6967,2017-07-16,Corporate,South,Office Supplies,Paper,60.12,6,16,2017,7,Summer
6968,2016-10-16,Corporate,East,Technology,Phones,824.97,6,16,2016,10,Autumn
6969,2017-01-10,Consumer,West,Furniture,Furnishings,24.85,1,10,2017,1,Winter
6970,2018-09-19,Consumer,West,Office Supplies,Storage,12.624,2,19,2018,9,Autumn
6971,2018-09-19,Consumer,West,Technology,Accessories,89.584,2,19,2018,9,Autumn
6972,2018-09-19,Consumer,West,Technology,Phones,471.92,2,19,2018,9,Autumn
6973,2018-09-19,Consumer,West,Office Supplies,Binders,18.18,2,19,2018,9,Autumn
6974,2018-09-15,Consumer,Central,Office Supplies,Art,31.744,5,15,2018,9,Autumn
6975,2016-06-28,Corporate,West,Office Supplies,Labels,5.904,1,28,2016,6,Summer
6976,2016-06-28,Corporate,West,Furniture,Furnishings,621.76,1,28,2016,6,Summer
6977,2017-11-25,Consumer,South,Technology,Phones,59.98,5,25,2017,11,Autumn
6978,2018-11-25,Consumer,South,Office Supplies,Paper,48.87,6,25,2018,11,Autumn
6979,2018-01-14,Consumer,West,Office Supplies,Paper,154.9,6,14,2018,1,Winter
6980,2015-11-07,Corporate,East,Office Supplies,Fasteners,5.92,5,7,2015,11,Autumn
6981,2015-11-07,Corporate,East,Office Supplies,Paper,30.18,5,7,2015,11,Autumn
6982,2017-09-01,Consumer,Central,Office Supplies,Binders,24.1,4,1,2017,9,Autumn
6983,2017-09-01,Consumer,Central,Technology,Phones,8.78,4,1,2017,9,Autumn
6984,2017-09-01,Consumer,Central,Office Supplies,Appliances,376.74,4,1,2017,9,Autumn
6985,2017-09-01,Consumer,Central,Office Supplies,Binders,29.52,4,1,2017,9,Autumn
6986,2017-09-01,Consumer,Central,Office Supplies,Art,11.96,4,1,2017,9,Autumn
6987,2017-09-01,Consumer,Central,Office Supplies,Binders,26.4,4,1,2017,9,Autumn
6988,2018-11-11,Corporate,South,Office Supplies,Appliances,1158.12,6,11,2018,11,Autumn
6989,2018-12-11,Consumer,Central,Office Supplies,Appliances,1.392,1,11,2018,12,Winter
6990,2016-11-08,Consumer,South,Office Supplies,Appliances,44.43,1,8,2016,11,Autumn
6991,2016-11-08,Consumer,South,Technology,Phones,226.2,1,8,2016,11,Autumn
6992,2016-11-08,Consumer,South,Furniture,Furnishings,186.54,1,8,2016,11,Autumn
6993,2016-11-08,Consumer,South,Office Supplies,Art,265.86,1,8,2016,11,Autumn
6994,2016-11-08,Consumer,South,Office Supplies,Art,27.9,1,8,2016,11,Autumn
6995,2016-11-19,Corporate,West,Office Supplies,Appliances,31.08,5,19,2016,11,Autumn
6996,2018-12-23,Corporate,Central,Office Supplies,Binders,13.84,6,23,2018,12,Winter
6997,2018-12-23,Corporate,Central,Office Supplies,Paper,175.872,6,23,2018,12,Winter
6998,2017-09-16,Home Office,West,Office Supplies,Paper,12.96,5,16,2017,9,Autumn
6999,2018-05-26,Corporate,South,Office Supplies,Appliances,208.44,5,26,2018,5,Spring
7000,2018-05-26,Corporate,South,Office Supplies,Supplies,25.76,5,26,2018,5,Spring
7001,2016-03-30,Home Office,Central,Furniture,Chairs,366.744,2,30,2016,3,Spring
7002,2015-08-19,Corporate,West,Furniture,Furnishings,289.24,2,19,2015,8,Summer
7003,2015-08-19,Corporate,West,Office Supplies,Binders,69.456,2,19,2015,8,Summer
7004,2015-12-23,Corporate,Central,Office Supplies,Paper,5.184,2,23,2015,12,Winter
7005,2016-11-01,Consumer,East,Furniture,Chairs,205.164,1,1,2016,11,Autumn
7006,2015-12-15,Corporate,Central,Furniture,Furnishings,8.544,1,15,2015,12,Winter
7007,2016-08-21,Corporate,East,Office Supplies,Binders,12.828,6,21,2016,8,Summer
7008,2016-08-21,Corporate,East,Furniture,Chairs,598.458,6,21,2016,8,Summer
7009,2016-08-21,Corporate,East,Furniture,Furnishings,25.984,6,21,2016,8,Summer
7010,2015-05-23,Consumer,East,Office Supplies,Binders,17.96,5,23,2015,5,Spring
7011,2015-05-23,Consumer,East,Office Supplies,Supplies,5.04,5,23,2015,5,Spring
7012,2015-05-23,Consumer,East,Office Supplies,Appliances,208.16,5,23,2015,5,Spring
7013,2018-12-09,Home Office,West,Furniture,Bookcases,148.257,6,9,2018,12,Winter
7014,2015-03-11,Corporate,South,Office Supplies,Appliances,146.76,2,11,2015,3,Spring
7015,2015-03-11,Corporate,South,Technology,Accessories,32.96,2,11,2015,3,Spring
7016,2015-03-11,Corporate,South,Technology,Phones,587.97,2,11,2015,3,Spring
7017,2015-03-11,Corporate,South,Office Supplies,Paper,14.94,2,11,2015,3,Spring
7018,2017-06-23,Consumer,East,Office Supplies,Labels,25.83,4,23,2017,6,Summer
7019,2015-08-23,Consumer,West,Office Supplies,Paper,15.552,6,23,2015,8,Summer
7020,2015-08-23,Consumer,West,Office Supplies,Supplies,6.8,6,23,2015,8,Summer
7021,2015-08-23,Consumer,West,Furniture,Furnishings,4.224,6,23,2015,8,Summer
7022,2015-08-23,Consumer,West,Technology,Phones,143.64,6,23,2015,8,Summer
7023,2015-08-23,Consumer,West,Office Supplies,Paper,31.104,6,23,2015,8,Summer
7024,2015-08-23,Consumer,West,Office Supplies,Paper,223.056,6,23,2015,8,Summer
7025,2018-02-06,Corporate,East,Technology,Phones,227.46,1,6,2018,2,Winter
7026,2018-02-06,Corporate,East,Office Supplies,Binders,46.24,1,6,2018,2,Winter
7027,2018-01-29,Consumer,East,Office Supplies,Labels,5.22,0,29,2018,1,Winter
7028,2017-12-20,Consumer,Central,Office Supplies,Paper,33.9,2,20,2017,12,Winter
7029,2017-11-11,Corporate,East,Office Supplies,Storage,28.14,5,11,2017,11,Autumn
7030,2017-11-11,Corporate,East,Technology,Accessories,36.0,5,11,2017,11,Autumn
7031,2017-11-11,Corporate,East,Office Supplies,Art,92.94,5,11,2017,11,Autumn
7032,2017-11-11,Corporate,East,Furniture,Chairs,245.646,5,11,2017,11,Autumn
7033,2017-11-11,Corporate,East,Office Supplies,Binders,55.008,5,11,2017,11,Autumn
7034,2017-11-11,Corporate,East,Office Supplies,Binders,35.232,5,11,2017,11,Autumn
7035,2018-11-09,Corporate,West,Furniture,Chairs,523.392,4,9,2018,11,Autumn
7036,2015-05-02,Consumer,South,Technology,Copiers,479.984,5,2,2015,5,Spring
7037,2018-09-22,Consumer,South,Office Supplies,Paper,12.96,5,22,2018,9,Autumn
7038,2018-09-22,Consumer,South,Office Supplies,Art,17.94,5,22,2018,9,Autumn
7039,2018-12-17,Consumer,East,Office Supplies,Storage,166.72,0,17,2018,12,Winter
7040,2018-12-17,Consumer,East,Office Supplies,Binders,24.816,0,17,2018,12,Winter
7041,2018-12-17,Consumer,East,Furniture,Furnishings,124.36,0,17,2018,12,Winter
7042,2018-07-18,Consumer,East,Technology,Copiers,599.97,2,18,2018,7,Summer
7043,2018-07-18,Consumer,East,Furniture,Chairs,198.744,2,18,2018,7,Summer
7044,2018-07-18,Consumer,East,Office Supplies,Supplies,9.184,2,18,2018,7,Summer
7045,2017-11-03,Corporate,Central,Office Supplies,Paper,9.248,4,3,2017,11,Autumn
7046,2015-04-08,Home Office,West,Furniture,Tables,99.592,2,8,2015,4,Spring
7047,2015-04-08,Home Office,West,Technology,Accessories,399.96,2,8,2015,4,Spring
